model,run,step,node_or_outcome,value
voter,32,32,tracked_state_1,8
voter,32,33,tracked_state_1,8
voter,32,34,tracked_state_1,8
voter,32,35,tracked_state_1,8
voter,32,36,tracked_state_1,8
voter,32,37,tracked_state_1,8
voter,32,38,tracked_state_1,8
voter,32,39,tracked_state_1,8
voter,32,40,tracked_state_1,8
voter,32,41,tracked_state_1,8
voter,32,42,tracked_state_1,8
voter,32,43,tracked_state_1,8
voter,32,44,tracked_state_1,8
voter,32,45,tracked_state_1,8
voter,32,46,tracked_state_1,8
voter,32,47,tracked_state_1,8
voter,32,48,tracked_state_1,7
voter,32,49,tracked_state_1,7
voter,32,50,tracked_state_1,7
voter,32,51,tracked_state_1,7
voter,32,52,tracked_state_1,7
voter,32,53,tracked_state_1,7
voter,32,54,tracked_state_1,7
voter,32,55,tracked_state_1,7
voter,32,56,tracked_state_1,7
voter,32,57,tracked_state_1,7
voter,32,58,tracked_state_1,7
voter,32,59,tracked_state_1,7
voter,32,60,tracked_state_1,7
voter,32,61,tracked_state_1,7
voter,32,62,tracked_state_1,7
voter,32,63,tracked_state_1,7
voter,32,64,tracked_state_1,7
voter,32,65,tracked_state_1,8
voter,32,66,tracked_state_1,8
voter,32,67,tracked_state_1,8
voter,32,68,tracked_state_1,8
voter,32,69,tracked_state_1,8
voter,32,70,tracked_state_1,8
voter,32,71,tracked_state_1,8
voter,32,72,tracked_state_1,8
voter,32,73,tracked_state_1,8
voter,32,74,tracked_state_1,8
voter,32,75,tracked_state_1,8
voter,32,76,tracked_state_1,8
voter,32,77,tracked_state_1,8
voter,32,78,tracked_state_1,8
voter,32,79,tracked_state_1,8
voter,32,80,tracked_state_1,8
voter,32,81,tracked_state_1,8
voter,32,82,tracked_state_1,8
voter,32,83,tracked_state_1,8
voter,32,84,tracked_state_1,8
voter,32,85,tracked_state_1,7
voter,32,86,tracked_state_1,7
voter,32,87,tracked_state_1,7
voter,32,88,tracked_state_1,7
voter,32,89,tracked_state_1,7
voter,32,90,tracked_state_1,7
voter,32,91,tracked_state_1,7
voter,32,92,tracked_state_1,7
voter,32,93,tracked_state_1,7
voter,32,94,tracked_state_1,7
voter,32,95,tracked_state_1,7
voter,32,96,tracked_state_1,7
voter,32,97,tracked_state_1,7
voter,32,98,tracked_state_1,7
voter,32,99,tracked_state_1,7
voter,32,100,tracked_state_1,7
voter,33,0,tracked_state_1,10
voter,33,1,tracked_state_1,10
voter,33,2,tracked_state_1,10
voter,33,3,tracked_state_1,10
voter,33,4,tracked_state_1,10
voter,33,5,tracked_state_1,9
voter,33,6,tracked_state_1,9
voter,33,7,tracked_state_1,9
voter,33,8,tracked_state_1,9
voter,33,9,tracked_state_1,9
voter,33,10,tracked_state_1,9
voter,33,11,tracked_state_1,9
voter,33,12,tracked_state_1,9
voter,33,13,tracked_state_1,9
voter,33,14,tracked_state_1,8
voter,33,15,tracked_state_1,8
voter,33,16,tracked_state_1,9
voter,33,17,tracked_state_1,9
voter,33,18,tracked_state_1,9
voter,33,19,tracked_state_1,9
voter,33,20,tracked_state_1,10
voter,33,21,tracked_state_1,10
voter,33,22,tracked_state_1,10
voter,33,23,tracked_state_1,10
voter,33,24,tracked_state_1,10
voter,33,25,tracked_state_1,10
voter,33,26,tracked_state_1,10
voter,33,27,tracked_state_1,10
voter,33,28,tracked_state_1,11
voter,33,29,tracked_state_1,11
voter,33,30,tracked_state_1,11
voter,33,31,tracked_state_1,11
voter,33,32,tracked_state_1,11
voter,33,33,tracked_state_1,11
voter,33,34,tracked_state_1,11
voter,33,35,tracked_state_1,11
voter,33,36,tracked_state_1,11
voter,33,37,tracked_state_1,11
voter,33,38,tracked_state_1,11
voter,33,39,tracked_state_1,11
voter,33,40,tracked_state_1,11
voter,33,41,tracked_state_1,11
voter,33,42,tracked_state_1,11
voter,33,43,tracked_state_1,12
voter,33,44,tracked_state_1,13
voter,33,45,tracked_state_1,13
voter,33,46,tracked_state_1,13
voter,33,47,tracked_state_1,13
voter,33,48,tracked_state_1,13
voter,33,49,tracked_state_1,13
voter,33,50,tracked_state_1,13
voter,33,51,tracked_state_1,13
voter,33,52,tracked_state_1,13
voter,33,53,tracked_state_1,13
voter,33,54,tracked_state_1,13
voter,33,55,tracked_state_1,12
voter,33,56,tracked_state_1,12
voter,33,57,tracked_state_1,12
voter,33,58,tracked_state_1,12
voter,33,59,tracked_state_1,12
voter,33,60,tracked_state_1,12
voter,33,61,tracked_state_1,12
voter,33,62,tracked_state_1,12
voter,33,63,tracked_state_1,12
voter,33,64,tracked_state_1,12
voter,33,65,tracked_state_1,12
voter,33,66,tracked_state_1,12
voter,33,67,tracked_state_1,12
voter,33,68,tracked_state_1,12
voter,33,69,tracked_state_1,12
voter,33,70,tracked_state_1,12
voter,33,71,tracked_state_1,12
voter,33,72,tracked_state_1,12
voter,33,73,tracked_state_1,12
voter,33,74,tracked_state_1,12
voter,33,75,tracked_state_1,12
voter,33,76,tracked_state_1,12
voter,33,77,tracked_state_1,12
voter,33,78,tracked_state_1,12
voter,33,79,tracked_state_1,12
voter,33,80,tracked_state_1,12
voter,33,81,tracked_state_1,12
voter,33,82,tracked_state_1,12
voter,33,83,tracked_state_1,12
voter,33,84,tracked_state_1,12
voter,33,85,tracked_state_1,12
voter,33,86,tracked_state_1,12
voter,33,87,tracked_state_1,12
voter,33,88,tracked_state_1,12
voter,33,89,tracked_state_1,12
voter,33,90,tracked_state_1,12
voter,33,91,tracked_state_1,12
voter,33,92,tracked_state_1,13
voter,33,93,tracked_state_1,13
voter,33,94,tracked_state_1,13
voter,33,95,tracked_state_1,13
voter,33,96,tracked_state_1,13
voter,33,97,tracked_state_1,13
voter,33,98,tracked_state_1,12
voter,33,99,tracked_state_1,11
voter,33,100,tracked_state_1,11
voter,34,0,tracked_state_1,10
voter,34,1,tracked_state_1,10
voter,34,2,tracked_state_1,10
voter,34,3,tracked_state_1,10
voter,34,4,tracked_state_1,10
voter,34,5,tracked_state_1,10
voter,34,6,tracked_state_1,10
voter,34,7,tracked_state_1,10
voter,34,8,tracked_state_1,10
voter,34,9,tracked_state_1,10
voter,34,10,tracked_state_1,10
voter,34,11,tracked_state_1,10
voter,34,12,tracked_state_1,10
voter,34,13,tracked_state_1,10
voter,34,14,tracked_state_1,10
voter,34,15,tracked_state_1,10
voter,34,16,tracked_state_1,10
voter,34,17,tracked_state_1,10
voter,34,18,tracked_state_1,10
voter,34,19,tracked_state_1,10
voter,34,20,tracked_state_1,10
voter,34,21,tracked_state_1,10
voter,34,22,tracked_state_1,10
voter,34,23,tracked_state_1,10
voter,34,24,tracked_state_1,10
voter,34,25,tracked_state_1,10
voter,34,26,tracked_state_1,10
voter,34,27,tracked_state_1,9
voter,34,28,tracked_state_1,9
voter,34,29,tracked_state_1,9
voter,34,30,tracked_state_1,9
voter,34,31,tracked_state_1,9
voter,34,32,tracked_state_1,9
voter,34,33,tracked_state_1,9
voter,34,34,tracked_state_1,9
voter,34,35,tracked_state_1,9
voter,34,36,tracked_state_1,9
voter,34,37,tracked_state_1,9
voter,34,38,tracked_state_1,9
voter,34,39,tracked_state_1,9
voter,34,40,tracked_state_1,9
voter,34,41,tracked_state_1,9
voter,34,42,tracked_state_1,9
voter,34,43,tracked_state_1,9
voter,34,44,tracked_state_1,9
voter,34,45,tracked_state_1,9
voter,34,46,tracked_state_1,9
voter,34,47,tracked_state_1,9
voter,34,48,tracked_state_1,10
voter,34,49,tracked_state_1,10
voter,34,50,tracked_state_1,10
voter,34,51,tracked_state_1,10
voter,34,52,tracked_state_1,10
voter,34,53,tracked_state_1,10
voter,34,54,tracked_state_1,10
voter,34,55,tracked_state_1,10
voter,34,56,tracked_state_1,10
voter,34,57,tracked_state_1,9
voter,34,58,tracked_state_1,9
voter,34,59,tracked_state_1,9
voter,34,60,tracked_state_1,9
voter,34,61,tracked_state_1,9
voter,34,62,tracked_state_1,9
voter,34,63,tracked_state_1,9
voter,34,64,tracked_state_1,9
voter,34,65,tracked_state_1,10
voter,34,66,tracked_state_1,10
voter,34,67,tracked_state_1,10
voter,34,68,tracked_state_1,10
voter,34,69,tracked_state_1,10
voter,34,70,tracked_state_1,9
voter,34,71,tracked_state_1,9
voter,34,72,tracked_state_1,9
voter,34,73,tracked_state_1,9
voter,34,74,tracked_state_1,9
voter,34,75,tracked_state_1,10
voter,34,76,tracked_state_1,10
voter,34,77,tracked_state_1,11
voter,34,78,tracked_state_1,11
voter,34,79,tracked_state_1,11
voter,34,80,tracked_state_1,11
voter,34,81,tracked_state_1,11
voter,34,82,tracked_state_1,10
voter,34,83,tracked_state_1,10
voter,34,84,tracked_state_1,10
voter,34,85,tracked_state_1,10
voter,34,86,tracked_state_1,10
voter,34,87,tracked_state_1,10
voter,34,88,tracked_state_1,10
voter,34,89,tracked_state_1,10
voter,34,90,tracked_state_1,10
voter,34,91,tracked_state_1,10
voter,34,92,tracked_state_1,10
voter,34,93,tracked_state_1,10
voter,34,94,tracked_state_1,10
voter,34,95,tracked_state_1,10
voter,34,96,tracked_state_1,11
voter,34,97,tracked_state_1,11
voter,34,98,tracked_state_1,11
voter,34,99,tracked_state_1,12
voter,34,100,tracked_state_1,12
voter,35,0,tracked_state_1,10
voter,35,1,tracked_state_1,10
voter,35,2,tracked_state_1,10
voter,35,3,tracked_state_1,10
voter,35,4,tracked_state_1,10
voter,35,5,tracked_state_1,10
voter,35,6,tracked_state_1,9
voter,35,7,tracked_state_1,9
voter,35,8,tracked_state_1,9
voter,35,9,tracked_state_1,9
voter,35,10,tracked_state_1,9
voter,35,11,tracked_state_1,9
voter,35,12,tracked_state_1,9
voter,35,13,tracked_state_1,9
voter,35,14,tracked_state_1,10
voter,35,15,tracked_state_1,10
voter,35,16,tracked_state_1,10
voter,35,17,tracked_state_1,10
voter,35,18,tracked_state_1,10
voter,35,19,tracked_state_1,10
voter,35,20,tracked_state_1,10
voter,35,21,tracked_state_1,10
voter,35,22,tracked_state_1,10
voter,35,23,tracked_state_1,10
voter,35,24,tracked_state_1,10
voter,35,25,tracked_state_1,11
voter,35,26,tracked_state_1,11
voter,35,27,tracked_state_1,11
voter,35,28,tracked_state_1,11
voter,35,29,tracked_state_1,11
voter,35,30,tracked_state_1,11
voter,35,31,tracked_state_1,11
voter,35,32,tracked_state_1,11
voter,35,33,tracked_state_1,11
voter,35,34,tracked_state_1,11
voter,35,35,tracked_state_1,11
voter,35,36,tracked_state_1,10
voter,35,37,tracked_state_1,10
voter,35,38,tracked_state_1,10
voter,35,39,tracked_state_1,10
voter,35,40,tracked_state_1,10
voter,35,41,tracked_state_1,10
voter,35,42,tracked_state_1,10
voter,35,43,tracked_state_1,9
voter,35,44,tracked_state_1,9
voter,35,45,tracked_state_1,9
voter,35,46,tracked_state_1,9
voter,35,47,tracked_state_1,8
voter,35,48,tracked_state_1,8
voter,35,49,tracked_state_1,8
voter,35,50,tracked_state_1,8
voter,35,51,tracked_state_1,8
voter,35,52,tracked_state_1,8
voter,35,53,tracked_state_1,9
voter,35,54,tracked_state_1,9
voter,35,55,tracked_state_1,10
voter,35,56,tracked_state_1,10
voter,35,57,tracked_state_1,10
voter,35,58,tracked_state_1,10
voter,35,59,tracked_state_1,10
voter,35,60,tracked_state_1,10
voter,35,61,tracked_state_1,10
voter,35,62,tracked_state_1,10
voter,35,63,tracked_state_1,10
voter,35,64,tracked_state_1,10
voter,35,65,tracked_state_1,10
voter,35,66,tracked_state_1,10
voter,35,67,tracked_state_1,10
voter,35,68,tracked_state_1,10
voter,35,69,tracked_state_1,10
voter,35,70,tracked_state_1,10
voter,35,71,tracked_state_1,10
voter,35,72,tracked_state_1,10
voter,35,73,tracked_state_1,9
voter,35,74,tracked_state_1,9
voter,35,75,tracked_state_1,9
voter,35,76,tracked_state_1,10
voter,35,77,tracked_state_1,10
voter,35,78,tracked_state_1,10
voter,35,79,tracked_state_1,11
voter,35,80,tracked_state_1,12
voter,35,81,tracked_state_1,12
voter,35,82,tracked_state_1,12
voter,35,83,tracked_state_1,12
voter,35,84,tracked_state_1,12
voter,35,85,tracked_state_1,12
voter,35,86,tracked_state_1,12
voter,35,87,tracked_state_1,12
voter,35,88,tracked_state_1,11
voter,35,89,tracked_state_1,11
voter,35,90,tracked_state_1,11
voter,35,91,tracked_state_1,11
voter,35,92,tracked_state_1,11
voter,35,93,tracked_state_1,11
voter,35,94,tracked_state_1,11
voter,35,95,tracked_state_1,12
voter,35,96,tracked_state_1,13
voter,35,97,tracked_state_1,13
voter,35,98,tracked_state_1,13
voter,35,99,tracked_state_1,13
voter,35,100,tracked_state_1,13
voter,36,0,tracked_state_1,10
voter,36,1,tracked_state_1,10
voter,36,2,tracked_state_1,10
voter,36,3,tracked_state_1,10
voter,36,4,tracked_state_1,10
voter,36,5,tracked_state_1,10
voter,36,6,tracked_state_1,10
voter,36,7,tracked_state_1,10
voter,36,8,tracked_state_1,10
voter,36,9,tracked_state_1,10
voter,36,10,tracked_state_1,10
voter,36,11,tracked_state_1,9
voter,36,12,tracked_state_1,9
voter,36,13,tracked_state_1,9
voter,36,14,tracked_state_1,9
voter,36,15,tracked_state_1,9
voter,36,16,tracked_state_1,9
voter,36,17,tracked_state_1,9
voter,36,18,tracked_state_1,9
voter,36,19,tracked_state_1,10
voter,36,20,tracked_state_1,10
voter,36,21,tracked_state_1,10
voter,36,22,tracked_state_1,10
voter,36,23,tracked_state_1,10
voter,36,24,tracked_state_1,10
voter,36,25,tracked_state_1,10
voter,36,26,tracked_state_1,10
voter,36,27,tracked_state_1,10
voter,36,28,tracked_state_1,9
voter,36,29,tracked_state_1,9
voter,36,30,tracked_state_1,9
voter,36,31,tracked_state_1,9
voter,36,32,tracked_state_1,9
voter,36,33,tracked_state_1,9
voter,36,34,tracked_state_1,9
voter,36,35,tracked_state_1,9
voter,36,36,tracked_state_1,9
voter,36,37,tracked_state_1,9
voter,36,38,tracked_state_1,9
voter,36,39,tracked_state_1,10
voter,36,40,tracked_state_1,10
voter,36,41,tracked_state_1,10
voter,36,42,tracked_state_1,10
voter,36,43,tracked_state_1,10
voter,36,44,tracked_state_1,10
voter,36,45,tracked_state_1,10
voter,36,46,tracked_state_1,10
voter,36,47,tracked_state_1,10
voter,36,48,tracked_state_1,10
voter,36,49,tracked_state_1,10
voter,36,50,tracked_state_1,11
voter,36,51,tracked_state_1,11
voter,36,52,tracked_state_1,11
voter,36,53,tracked_state_1,11
voter,36,54,tracked_state_1,11
voter,36,55,tracked_state_1,11
voter,36,56,tracked_state_1,11
voter,36,57,tracked_state_1,10
voter,36,58,tracked_state_1,10
voter,36,59,tracked_state_1,10
voter,36,60,tracked_state_1,10
voter,36,61,tracked_state_1,10
voter,36,62,tracked_state_1,10
voter,36,63,tracked_state_1,10
voter,36,64,tracked_state_1,10
voter,36,65,tracked_state_1,9
voter,36,66,tracked_state_1,9
voter,36,67,tracked_state_1,9
voter,36,68,tracked_state_1,9
voter,36,69,tracked_state_1,9
voter,36,70,tracked_state_1,9
voter,36,71,tracked_state_1,9
voter,36,72,tracked_state_1,10
voter,36,73,tracked_state_1,10
voter,36,74,tracked_state_1,10
voter,36,75,tracked_state_1,10
voter,36,76,tracked_state_1,10
voter,36,77,tracked_state_1,11
voter,36,78,tracked_state_1,11
voter,36,79,tracked_state_1,11
voter,36,80,tracked_state_1,11
voter,36,81,tracked_state_1,11
voter,36,82,tracked_state_1,11
voter,36,83,tracked_state_1,11
voter,36,84,tracked_state_1,11
voter,36,85,tracked_state_1,11
voter,36,86,tracked_state_1,11
voter,36,87,tracked_state_1,11
voter,36,88,tracked_state_1,11
voter,36,89,tracked_state_1,12
voter,36,90,tracked_state_1,12
voter,36,91,tracked_state_1,12
voter,36,92,tracked_state_1,12
voter,36,93,tracked_state_1,12
voter,36,94,tracked_state_1,12
voter,36,95,tracked_state_1,12
voter,36,96,tracked_state_1,12
voter,36,97,tracked_state_1,13
voter,36,98,tracked_state_1,13
voter,36,99,tracked_state_1,13
voter,36,100,tracked_state_1,13
voter,37,0,tracked_state_1,10
voter,37,1,tracked_state_1,9
voter,37,2,tracked_state_1,9
voter,37,3,tracked_state_1,9
voter,37,4,tracked_state_1,10
voter,37,5,tracked_state_1,11
voter,37,6,tracked_state_1,11
voter,37,7,tracked_state_1,11
voter,37,8,tracked_state_1,11
voter,37,9,tracked_state_1,11
voter,37,10,tracked_state_1,11
voter,37,11,tracked_state_1,10
voter,37,12,tracked_state_1,10
voter,37,13,tracked_state_1,10
voter,37,14,tracked_state_1,10
voter,37,15,tracked_state_1,10
voter,37,16,tracked_state_1,10
voter,37,17,tracked_state_1,10
voter,37,18,tracked_state_1,10
voter,37,19,tracked_state_1,10
voter,37,20,tracked_state_1,10
voter,37,21,tracked_state_1,10
voter,37,22,tracked_state_1,11
voter,37,23,tracked_state_1,11
voter,37,24,tracked_state_1,11
voter,37,25,tracked_state_1,11
voter,37,26,tracked_state_1,11
voter,37,27,tracked_state_1,11
voter,37,28,tracked_state_1,11
voter,37,29,tracked_state_1,11
voter,37,30,tracked_state_1,11
voter,37,31,tracked_state_1,11
voter,37,32,tracked_state_1,11
voter,37,33,tracked_state_1,11
voter,37,34,tracked_state_1,11
voter,37,35,tracked_state_1,11
voter,37,36,tracked_state_1,11
voter,37,37,tracked_state_1,11
voter,37,38,tracked_state_1,11
voter,37,39,tracked_state_1,11
voter,37,40,tracked_state_1,11
voter,37,41,tracked_state_1,11
voter,37,42,tracked_state_1,11
voter,37,43,tracked_state_1,10
voter,37,44,tracked_state_1,10
voter,37,45,tracked_state_1,10
voter,37,46,tracked_state_1,10
voter,37,47,tracked_state_1,10
voter,37,48,tracked_state_1,10
voter,37,49,tracked_state_1,10
voter,37,50,tracked_state_1,10
voter,37,51,tracked_state_1,10
voter,37,52,tracked_state_1,10
voter,37,53,tracked_state_1,10
voter,37,54,tracked_state_1,10
voter,37,55,tracked_state_1,10
voter,37,56,tracked_state_1,10
voter,37,57,tracked_state_1,10
voter,37,58,tracked_state_1,10
voter,37,59,tracked_state_1,10
voter,37,60,tracked_state_1,10
voter,37,61,tracked_state_1,10
voter,37,62,tracked_state_1,10
voter,37,63,tracked_state_1,10
voter,37,64,tracked_state_1,10
voter,37,65,tracked_state_1,10
voter,37,66,tracked_state_1,9
voter,37,67,tracked_state_1,9
voter,37,68,tracked_state_1,9
voter,37,69,tracked_state_1,9
voter,37,70,tracked_state_1,9
voter,37,71,tracked_state_1,9
voter,37,72,tracked_state_1,9
voter,37,73,tracked_state_1,9
voter,37,74,tracked_state_1,9
voter,37,75,tracked_state_1,8
voter,37,76,tracked_state_1,8
voter,37,77,tracked_state_1,8
voter,37,78,tracked_state_1,8
voter,37,79,tracked_state_1,8
voter,37,80,tracked_state_1,8
voter,37,81,tracked_state_1,8
voter,37,82,tracked_state_1,8
voter,37,83,tracked_state_1,8
voter,37,84,tracked_state_1,8
voter,37,85,tracked_state_1,9
voter,37,86,tracked_state_1,9
voter,37,87,tracked_state_1,9
voter,37,88,tracked_state_1,9
voter,37,89,tracked_state_1,9
voter,37,90,tracked_state_1,9
voter,37,91,tracked_state_1,9
voter,37,92,tracked_state_1,9
voter,37,93,tracked_state_1,9
voter,37,94,tracked_state_1,8
voter,37,95,tracked_state_1,8
voter,37,96,tracked_state_1,7
voter,37,97,tracked_state_1,7
voter,37,98,tracked_state_1,7
voter,37,99,tracked_state_1,7
voter,37,100,tracked_state_1,7
voter,38,0,tracked_state_1,10
voter,38,1,tracked_state_1,10
voter,38,2,tracked_state_1,10
voter,38,3,tracked_state_1,11
voter,38,4,tracked_state_1,11
voter,38,5,tracked_state_1,11
voter,38,6,tracked_state_1,11
voter,38,7,tracked_state_1,10
voter,38,8,tracked_state_1,10
voter,38,9,tracked_state_1,10
voter,38,10,tracked_state_1,10
voter,38,11,tracked_state_1,10
voter,38,12,tracked_state_1,11
voter,38,13,tracked_state_1,11
voter,38,14,tracked_state_1,11
voter,38,15,tracked_state_1,11
voter,38,16,tracked_state_1,11
voter,38,17,tracked_state_1,12
voter,38,18,tracked_state_1,12
voter,38,19,tracked_state_1,12
voter,38,20,tracked_state_1,12
voter,38,21,tracked_state_1,12
voter,38,22,tracked_state_1,12
voter,38,23,tracked_state_1,12
voter,38,24,tracked_state_1,12
voter,38,25,tracked_state_1,12
voter,38,26,tracked_state_1,12
voter,38,27,tracked_state_1,12
voter,38,28,tracked_state_1,12
voter,38,29,tracked_state_1,12
voter,38,30,tracked_state_1,12
voter,38,31,tracked_state_1,12
voter,38,32,tracked_state_1,12
voter,38,33,tracked_state_1,12
voter,38,34,tracked_state_1,12
voter,38,35,tracked_state_1,12
voter,38,36,tracked_state_1,12
voter,38,37,tracked_state_1,12
voter,38,38,tracked_state_1,12
voter,38,39,tracked_state_1,12
voter,38,40,tracked_state_1,12
voter,38,41,tracked_state_1,12
voter,38,42,tracked_state_1,12
voter,38,43,tracked_state_1,12
voter,38,44,tracked_state_1,12
voter,38,45,tracked_state_1,12
voter,38,46,tracked_state_1,12
voter,38,47,tracked_state_1,12
voter,38,48,tracked_state_1,12
voter,38,49,tracked_state_1,12
voter,38,50,tracked_state_1,12
voter,38,51,tracked_state_1,12
voter,38,52,tracked_state_1,12
voter,38,53,tracked_state_1,12
voter,38,54,tracked_state_1,12
voter,38,55,tracked_state_1,12
voter,38,56,tracked_state_1,12
voter,38,57,tracked_state_1,12
voter,38,58,tracked_state_1,12
voter,38,59,tracked_state_1,12
voter,38,60,tracked_state_1,12
voter,38,61,tracked_state_1,12
voter,38,62,tracked_state_1,12
voter,38,63,tracked_state_1,12
voter,38,64,tracked_state_1,12
voter,38,65,tracked_state_1,12
voter,38,66,tracked_state_1,12
voter,38,67,tracked_state_1,12
voter,38,68,tracked_state_1,12
voter,38,69,tracked_state_1,12
voter,38,70,tracked_state_1,12
voter,38,71,tracked_state_1,13
voter,38,72,tracked_state_1,13
voter,38,73,tracked_state_1,13
voter,38,74,tracked_state_1,13
voter,38,75,tracked_state_1,13
voter,38,76,tracked_state_1,13
voter,38,77,tracked_state_1,13
voter,38,78,tracked_state_1,13
voter,38,79,tracked_state_1,12
voter,38,80,tracked_state_1,12
voter,38,81,tracked_state_1,12
voter,38,82,tracked_state_1,12
voter,38,83,tracked_state_1,12
voter,38,84,tracked_state_1,12
voter,38,85,tracked_state_1,12
voter,38,86,tracked_state_1,12
voter,38,87,tracked_state_1,12
voter,38,88,tracked_state_1,12
voter,38,89,tracked_state_1,12
voter,38,90,tracked_state_1,12
voter,38,91,tracked_state_1,12
voter,38,92,tracked_state_1,12
voter,38,93,tracked_state_1,12
voter,38,94,tracked_state_1,12
voter,38,95,tracked_state_1,12
voter,38,96,tracked_state_1,12
voter,38,97,tracked_state_1,12
voter,38,98,tracked_state_1,12
voter,38,99,tracked_state_1,12
voter,38,100,tracked_state_1,12
voter,39,0,tracked_state_1,10
voter,39,1,tracked_state_1,10
voter,39,2,tracked_state_1,9
voter,39,3,tracked_state_1,9
voter,39,4,tracked_state_1,9
voter,39,5,tracked_state_1,9
voter,39,6,tracked_state_1,9
voter,39,7,tracked_state_1,9
voter,39,8,tracked_state_1,9
voter,39,9,tracked_state_1,9
voter,39,10,tracked_state_1,9
voter,39,11,tracked_state_1,9
voter,39,12,tracked_state_1,9
voter,39,13,tracked_state_1,9
voter,39,14,tracked_state_1,9
voter,39,15,tracked_state_1,9
voter,39,16,tracked_state_1,9
voter,39,17,tracked_state_1,9
voter,39,18,tracked_state_1,9
voter,39,19,tracked_state_1,9
voter,39,20,tracked_state_1,9
voter,39,21,tracked_state_1,9
voter,39,22,tracked_state_1,9
voter,39,23,tracked_state_1,9
voter,39,24,tracked_state_1,9
voter,39,25,tracked_state_1,9
voter,39,26,tracked_state_1,9
voter,39,27,tracked_state_1,9
voter,39,28,tracked_state_1,9
voter,39,29,tracked_state_1,9
voter,39,30,tracked_state_1,9
voter,39,31,tracked_state_1,9
voter,39,32,tracked_state_1,9
voter,39,33,tracked_state_1,9
voter,39,34,tracked_state_1,9
voter,39,35,tracked_state_1,10
voter,39,36,tracked_state_1,10
voter,39,37,tracked_state_1,11
voter,39,38,tracked_state_1,11
voter,39,39,tracked_state_1,11
voter,39,40,tracked_state_1,10
voter,39,41,tracked_state_1,10
voter,39,42,tracked_state_1,10
voter,39,43,tracked_state_1,10
voter,39,44,tracked_state_1,10
voter,39,45,tracked_state_1,10
voter,39,46,tracked_state_1,10
voter,39,47,tracked_state_1,10
voter,39,48,tracked_state_1,10
voter,39,49,tracked_state_1,10
voter,39,50,tracked_state_1,10
voter,39,51,tracked_state_1,10
voter,39,52,tracked_state_1,10
voter,39,53,tracked_state_1,10
voter,39,54,tracked_state_1,10
voter,39,55,tracked_state_1,10
voter,39,56,tracked_state_1,10
voter,39,57,tracked_state_1,10
voter,39,58,tracked_state_1,10
voter,39,59,tracked_state_1,11
voter,39,60,tracked_state_1,11
voter,39,61,tracked_state_1,11
voter,39,62,tracked_state_1,11
voter,39,63,tracked_state_1,11
voter,39,64,tracked_state_1,10
voter,39,65,tracked_state_1,10
voter,39,66,tracked_state_1,10
voter,39,67,tracked_state_1,9
voter,39,68,tracked_state_1,9
voter,39,69,tracked_state_1,9
voter,39,70,tracked_state_1,9
voter,39,71,tracked_state_1,9
voter,39,72,tracked_state_1,9
voter,39,73,tracked_state_1,9
voter,39,74,tracked_state_1,9
voter,39,75,tracked_state_1,9
voter,39,76,tracked_state_1,9
voter,39,77,tracked_state_1,9
voter,39,78,tracked_state_1,9
voter,39,79,tracked_state_1,8
voter,39,80,tracked_state_1,8
voter,39,81,tracked_state_1,8
voter,39,82,tracked_state_1,8
voter,39,83,tracked_state_1,8
voter,39,84,tracked_state_1,8
voter,39,85,tracked_state_1,8
voter,39,86,tracked_state_1,8
voter,39,87,tracked_state_1,8
voter,39,88,tracked_state_1,8
voter,39,89,tracked_state_1,8
voter,39,90,tracked_state_1,8
voter,39,91,tracked_state_1,8
voter,39,92,tracked_state_1,8
voter,39,93,tracked_state_1,8
voter,39,94,tracked_state_1,8
voter,39,95,tracked_state_1,8
voter,39,96,tracked_state_1,8
voter,39,97,tracked_state_1,8
voter,39,98,tracked_state_1,8
voter,39,99,tracked_state_1,8
voter,39,100,tracked_state_1,8
competitive_cascade,0,0,0,claim
competitive_cascade,0,0,1,
competitive_cascade,0,0,2,
competitive_cascade,0,0,3,
competitive_cascade,0,0,4,
competitive_cascade,0,0,5,
competitive_cascade,0,0,6,
competitive_cascade,0,0,7,
competitive_cascade,0,0,8,correction
competitive_cascade,0,2,0,claim
competitive_cascade,0,2,1,claim
competitive_cascade,0,2,2,claim
competitive_cascade,0,2,3,
competitive_cascade,0,2,4,
competitive_cascade,0,2,5,
competitive_cascade,0,2,6,correction
competitive_cascade,0,2,7,correction
competitive_cascade,0,2,8,correction
competitive_cascade,0,4,0,claim
competitive_cascade,0,4,1,claim
competitive_cascade,0,4,2,claim
competitive_cascade,0,4,3,claim
competitive_cascade,0,4,4,correction
competitive_cascade,0,4,5,correction
competitive_cascade,0,4,6,correction
competitive_cascade,0,4,7,correction
competitive_cascade,0,4,8,correction
